ticker,name,sector,country,currency,slippage_bps,local_id,delisting_date
VHY.DE,"VISHAY INTERTECH.  DL-,10",Computer & Network,USA,EUR,31,861320,
VI1.F,VALMONT IND. INC.    DL 1,Others,USA,EUR,21,858096,
VI4.F,"VAREX IMAGING CORP DL-,01",Unknown,—,EUR,50,A2DKK2,
VIA.F,VIATRIS INC.  O.N.,Pharma & Cosmetics,USA,EUR,30,A2QAME,
VIP.F,"VIRTUS INV.PARTN.  DL-,01",Banking & Finance,USA,EUR,40,A0RK8G,
VIR.SG,"VIDRALA SA INH.   EO 1,02",Unknown,—,EUR,44,873772,
VIS.SG,"VISCOFAN SA  INH. EO 0,70",Food,Spain,EUR,17,872335,
VLA.SG,"VOLTALIA INH.     EO 5,70",Unknown,—,EUR,50,A1161Y,
VM4.F,"VANDA PHARMAC.INC.DL-,001",Unknown,—,EUR,39,A0JJT3,
VMC.F,VULCAN MATERIALS CO  DL 1,Construction & Construction Materials,USA,EUR,10,855854,
VN6.F,FAE TECHNOLOGY S.P.A.,Unknown,—,EUR,50,A3D1Z7,
VNA.DE,VONOVIA SE,Real Estate,Germany,EUR,27,A1ML7J,
VNB.F,VALLEY NATL BANCORP,Banking & Finance,USA,EUR,40,874148,
VNC1.SG,"VINCE HLDG CORP.   DL-,01",Unknown,—,EUR,50,A2H5UL,
VNI.DE,AVNET INC.           DL 1,Computer & Network,USA,EUR,32,850355,
VNX.DE,"NXP SEMICONDUCTORS EO-,20",Electronics & Semiconductors,Netherlands,EUR,9,A1C5WJ,
VO1.F,"VOLUTION GROUP    LS -,01",Others,Great Britain,EUR,50,A116RY,
VO51.F,ENERGY FUELS INC.,Others,Canada,EUR,12,A1W757,
VODJ.F,VODAFONE,Telecommunications,Great Britain,EUR,47,A1XA83,
VOL4.MU,"VOLVO, AB B",Vehicles,Sweden,EUR,10,855689,
VOS.DE,VOSSLOH AG O.N.,Electronics & Semiconductors,Germany,EUR,23,766710,
VOW.DE,VOLKSWAGEN AG ST O.N.,Vehicles,Germany,EUR,48,766400,
VOW3.DE,VOLKSWAGEN AG VORZUGSAKTIEN,Vehicles,Germany,EUR,35,766403,
VPK5.SG,"KON. VOPAK NV     EO -,50",Resources,Netherlands,EUR,35,A1CYGK,
VRS.F,"VERISIGN INC.     DL-,001",Internet & Software,USA,EUR,8,911090,
VS1.DE,"VIASAT INC.      DL-,0001",Telecommunications,USA,EUR,20,908189,
VS2.F,"VARONIS SYSTEMS   DL-,001",Unknown,—,EUR,21,A1XELT,
VS51.F,"VISTEON CORP.NEW   DL-,01",Vehicles,USA,EUR,49,A1C6VY,
VSA2.F,VALEO SE INH.        EO 1,Vehicles,France,EUR,22,A2ALDB,
VT6.F,"VOYAGER THERAP.  DL -,001",Unknown,—,EUR,49,A143XJ,
VTFN.F,"VITROLIFE AB       SK 0,2",Unknown,—,EUR,48,A2JLT3,
VTM.F,ALTIUS MINERALS CORP,Unknown,—,EUR,50,172912,
VVDH.F,VEOLIA ENVIRONNE. EO 5,Environment & Recycling,France,EUR,27,501451,
VVU.DE,"VIVENDI SE   INH. EO 0,55",Others,France,EUR,19,591068,
VWSB.DE,"VESTAS WIND SYS. DK -,20",Energy & Water,Denmark,EUR,36,A3CMNS,
VX1.DE,"VERTEX PHARMAC.    DL-,01",Pharma & Cosmetics,USA,EUR,10,882807,
VY4.F,SNDL INC.,Unknown,—,EUR,49,A3DQXY,
W2L.F,"UNITED PARKS+RESO. DL-,01",Unknown,—,EUR,26,A1T8QH,
W3U.F,WESTERN UNION,Banking & Finance,USA,EUR,31,A0LA17,
W3W.F,"WATTS WATER TEC. A DL-,10",Environment & Recycling,USA,EUR,35,876388,
W62.F,"ASP ISOTOPES INC.DL-,01",Unknown,—,EUR,40,A3DRP8,
W7D.F,"WORKDAY INC.CL.A  DL-,001",Internet & Software,USA,EUR,10,A1J39P,
W7L.F,AEROP.DE PARIS SA INH.EO3,Aircraft & Space,France,EUR,23,A0J2WM,
W8C.F,THEON INTERN.PLC      CY1,Unknown,—,EUR,50,A3E2ZV,
W8K.SG,DESTINY TECH100 INC.,Unknown,—,EUR,30,A3DRVB,
W98.F,"MICRO SYSTEMAT. B  SK-,20",Unknown,—,EUR,50,931444,
W9C.F,CONSTELLATION A,Alcohol & Tobacco,USA,EUR,19,871918,
WA3.DE,CASELLA WASTE SYSTEMS INC. REG.SHARES CLASS A DL -,Unknown,—,EUR,19,910249,
WA4.F,WARNER MUSIC GRP CORP.CLA,Others,USA,EUR,28,A2P0W9,
WA9.F,"WABASH NATL CORP.  DL-,01",Unknown,—,EUR,30,883541,
WAF.DE,SILTRONIC AG NA O.N.,Electronics & Semiconductors,Germany,EUR,32,WAF300,
WAZ.F,"WATERS CORP.       DL-,01",Others,USA,EUR,10,898123,
WC3.F,"WATSCO INC. A      DL-,50",Various commercial firms,USA,EUR,9,885676,
WCH.DE,WACKER CHEMIE        O.N.,Chemistry,Germany,EUR,45,WCH888,
WD1.F,"WD-40 CO.        DL -,001",Pharma & Cosmetics,USA,EUR,10,878588,
WD5A.F,"TRAVEL + LEISURE   DL-,01",Hospitality and Tourism,USA,EUR,40,A2QPTW,
WDH1.F,"DEMANT AS A        DK 0,2",Electronics & Semiconductors,Denmark,EUR,48,A2AKB9,
WDP.DE,DISNEY (WALT) CO.,Others,USA,EUR,10,855686,
WE1.F,"WERNER ENTERPR.   DL -,01",Transport,USA,EUR,50,871329,
WEA.F,WESTERN ALLIANCE BANC.,Unknown,—,EUR,35,A0ETE2,
WF2.F,WINTRUST FINANCIAL CORP.,Banking & Finance,USA,EUR,36,908658,
WF5A.F,KRATOS DEF.+SEC.NEW DL001,Aircraft & Space,USA,EUR,20,A0YAND,
WFK.F,"WORLD KINECT       DL-,01",Various services,USA,EUR,36,877876,
WGB.F,"INTEGER HLDGS     DL-,001",Healthcare & Medicine,USA,EUR,32,A2AMZW,
WHR.F,WHIRLPOOL CORP,Others,USA,EUR,30,856331,
WI20.F,WIZZ AIR,Unknown,—,EUR,50,A14NPS,
WI4.F,WEICHAI POWER CO,Unknown,—,EUR,27,A0M4ZC,
WIB.SG,WIENERBERGER,Construction & Construction Materials,Austria,EUR,21,852894,
WIC.F,WEC ENERGY GRP      DL 10,Energy & Water,USA,EUR,25,A14V4V,
WIJ.F,"WILLIS LEASE FIN.  DL-,01",Unknown,—,EUR,30,920892,
WILC.F,"FABEGE AB        SK 15,41",Unknown,—,EUR,46,A2JJ96,
WIQ.F,CLEAN ENERGY FUELS CORP.,Unknown,—,EUR,50,A0MRJL,
WIS.F,WENDEL SE INH.       EO 4,Investments & Holdings,France,EUR,30,850709,
WJ4.DE,"WARRIOR MET COAL  DL -,01",Unknown,—,EUR,20,A2DN7L,
WL9.DE,"WEX INC.          DL -,01",Various services,USA,EUR,43,A1J7A6,
WM1.F,WILLIAMS-SONOMA INC.DL-01,Department stores & Retail,USA,EUR,10,867980,
WNL.MU,"WALLENIUS WILHEL. NK 0,52",Unknown,—,EUR,48,A1C0ZS,
WOSB.F,WOLTERS KLUWER NAM. EO-12,Print Media,Netherlands,EUR,30,A0J2R1,
WP7.DE,"WESCO INTL INC.    DL-,01",Unknown,—,EUR,10,922305,
WPHB.F,WAREHOUSES DE PAUW N.V.,Real Estate,Belgien,EUR,18,A2PXG1,
WPI.F,WESTPORT FUEL SYSTEMS INC,Unknown,—,EUR,50,A3EHTW,
WPOB.F,GRAHAM HLDGS CO.,Print Media,USA,EUR,49,A1W9DT,
WER.F,WERELDHAVE          EO 1,Real Estate,Netherlands,EUR,12,853289,
WPY.SG,"W.P. CAREY INC.    DL-,01",Banking & Finance,USA,EUR,21,A1J5SB,
WR1.F,"BERKLEY CORP.      DL-,20",Insurance,USA,EUR,19,870493,
WRG.F,ORSERO S.P.A.,Unknown,—,EUR,50,A143S8,
WS11.MU,"WILLSCOT MOB.MINI  DL-,01",Construction & Construction Materials,USA,EUR,41,A2P8AW,
WST.DE,"WINGSTOP INC.      DL-,01",Unknown,—,EUR,11,A14UYK,
WSV2.F,VIENNA INSURANCE GRP INH.,Insurance,Austria,EUR,23,A0ET17,
WT5.F,CALIF. WATER SERV. GRP,Others,USA,EUR,50,850556,
WTH.F,WORTHINGTON ENTP,Others,USA,EUR,24,870882,
WTY.F,WILLIS TOWERS WATSON,Various services,USA,EUR,9,A2AC3K,
WUC.F,LITHIUM AMERICAS CORP.,Unknown,—,EUR,50,A3ERHF,
WUW.DE,WUESTENROT+WUERTT.AG O.N.,Insurance,Germany,EUR,13,805100,
WV8.F,"AVALONBAY COMM.    DL-,01",Banking & Finance,USA,EUR,9,914867,
WW1.F,"WOODWARD INC.  DL-,001455",Machinery & Equipment,USA,EUR,10,919406,
WW2.F,CITI TRENDS INC.,Unknown,—,EUR,46,A0EATE,
WW4.F,WOLVERINE WORLD WIDE  DL1,Textiles & Clothes,USA,EUR,32,855987,
WX4.F,OMEGA HEALTHC. INV. DL-10,Real Estate,USA,EUR,30,890454,
WXE.F,"UMH PROPERTIES INC.DL-,10",Unknown,—,EUR,38,A0JNGE,
WYR.F,"WYNN RESORTS LTD   DL-,01",Others,USA,EUR,20,663244,
X06.DE,VERSANT MEDIA GRP A O.N.,Unknown,—,EUR,29,A41RUQ,
X0M1.F,"XOMA ROYALTY    DL -,0005",Unknown,—,EUR,28,A2ATUH,
X3C.F,"ADS TEC ENERG. DL-,0001",Unknown,—,EUR,41,A3DA9W,
X68.DE,"RUBRIK INC. A DL-,001",Unknown,—,EUR,17,A40A36,
X7Q.MU,RACING FORCE SPA,Unknown,—,EUR,33,A3C67T,
X88.HM,CANADIAN PAC KA.CITY LTD.,Unknown,—,EUR,13,A3D9ZG,
X8G.F,INMOCEMENTO SA,Unknown,—,EUR,50,A40UWN,
X9C.F,METALLA ROYAL.STREAM.  ON,Unknown,—,EUR,40,A2PW66,
XA4.F,"CARMAX INC.        DL-,50",Vehicles,USA,EUR,29,662604,
XAL.F,ALTAREA S.C.A.,Real Estate,France,EUR,41,881381,
XC1.F,"CABLE ONE          DL-,01",Unknown,—,EUR,25,A14UKB,
XC4.F,"CBIZ INC.          DL-,01",Unknown,—,EUR,33,A0F5F5,
XCA.DE,CREDIT AGRICOLE INH. EO 3,Banking & Finance,France,EUR,30,982285,
XCY.F,"OPKO HEALTH INC.   DL-,01",Pharma & Cosmetics,USA,EUR,40,A0MUUJ,
XD1.F,JENSEN-GROUP N.V.,Unknown,—,EUR,50,A0LG0S,
XD4.F,STRABAG SE,Construction & Construction Materials,Austria,EUR,38,A0M23V,
XE7C.F,"CARDIFF ONCOLOG. DL-,0001",Unknown,—,EUR,50,A2P4GU,
XE9.F,"XENCOR INC.        DL-,01",Unknown,—,EUR,47,A1W96L,
XER2.F,XEROX HLDGS CORP.    DL 1,Electronics & Semiconductors,USA,EUR,50,A2PPE1,
XFB.F,X-FAB SILICON FOUNDRIES,Electronics & Semiconductors,Belgien,EUR,39,A2DNYG,
XGH0.F,ENN ENERGY HLDGS,Unknown,—,EUR,50,A1C593,
XGJ.F,GJENSIDIGE,Insurance,Norway,EUR,38,A1C47M,
XGR2.DE,"COMPASS GROUP PLC REGISTERED SHARES LS -,1105",Hospitality and Tourism,Great Britain,EUR,41,A2DR6K,
XH0.F,BRDR. A+O JOH. B     DK 1,Unknown,—,EUR,17,A3DHB1,
XI3.F,"BIOCELTIX S.A.    ZY -,10",Unknown,—,EUR,47,A3C7NH,
XIM.F,"LIVERAMP HLDGS     DL-,10",Various services,USA,EUR,31,A2N63A,
XK2.F,KALMAR OYJ B,Unknown,—,EUR,32,A40EG6,
XKR.F,OPENLANE INC.,Internet & Software,USA,EUR,31,A0YF1W,
FTE1.F,ORANGE INH.          EO 4,Telecommunications,France,EUR,4,906849,
XOA1.F,"SONAE-SGPS, S.A. NA. EO 1",Investments & Holdings,Portugal,EUR,50,A0QZ4X,
XONA.F,EXXON MOBIL CORP.,Oil & Gas,USA,EUR,7,852549,
XP0.F,XENON PHARMACEUTICALS,Unknown,—,EUR,22,A12ETN,
XPGB.DU,"SCHIBSTED ASA B    NK-,50",Print Media,Norway,EUR,9,A14T4C,
XPH.DE,"AMPHENOL CORP.  A DL-,001",Others,USA,EUR,10,882749,
XPX.F,XPEL INC.,Unknown,—,EUR,31,A2PN36,
XRP2.F,SILENCE THERAP. SP.ADR/1,Unknown,—,EUR,43,A2QB4J,
XSC.F,SECOM CO. LTD,Unknown,—,EUR,50,863529,
XSG.F,SAIBU GAS HOLDINGS CO.LTD,Unknown,—,EUR,41,880562,
XSZ.F,SHIMIZU CORP.,Unknown,—,EUR,50,857801,
XT1.F,CTS CORP.,Electronics & Semiconductors,USA,EUR,44,850843,
XTG.F,"TALGO S.A.      EO -,301",Unknown,—,EUR,37,A14SE5,
XTY.DE,CARPENTER TECHNOLOGY DL 5,Mining & Steel,USA,EUR,10,858605,
XXA1.F,AXCELIS TECHNOLOGIES INC.,Unknown,—,EUR,11,A2AM8Z,
XXY.F,"CROSS COUNT.HEAL.DL-,0001",Healthcare & Medicine,USA,EUR,44,550897,
XY6.DE,"XYLEM INC.         DL-,01",Others,USA,EUR,20,A1JMBU,
XY81.F,"BW OFFSHORE LTD.  DL 0,50",Unknown,—,EUR,35,A2DHKS,
XZ9.F,"ONE GROUP HOSPIT.DL-,0001",Unknown,—,EUR,50,A12EJ6,
Y232.F,AKANDA CORP. O.N.,Unknown,—,EUR,31,A425X9,
Y5C.F,GE VERNOVA INC.,Unknown,—,EUR,11,A404PC,
Y6R.F,MATTR CORP.,Unknown,—,EUR,32,A3E4PU,
Y7G.F,BIOAGE LABS INC. O.N.,Unknown,—,EUR,32,A40D7P,
Y8O.F,BREMBO N.V.,Unknown,—,EUR,45,A3ER8L,
Y9L.F,"YELP INC.      DL-,000001",Print Media,USA,EUR,30,A1JQ9H,
YA3.F,"CANAL+ S.A.       EO -,25",Unknown,—,EUR,50,A40UCY,
YAG.F,"ATOSSA THERAP.NEW  DL-,18",Unknown,—,EUR,47,A41ZVB,
YB4P.F,"SAVARA INC.       DL-,001",Unknown,—,EUR,50,A2DQ2B,
YCP.HM,CONOCOPHILLIPS,Oil & Gas,USA,EUR,10,575302,
YDO1.F,"MADRIGAL PHARMAC.  DL-,01",Unknown,—,EUR,11,A2APCZ,
YDX.F,"NEBIUS GROUP CL.A  DL-,01",Internet & Software,Netherlands,EUR,10,A1JGSL,
YH1.F,"AIR INDUSTRIES GR.DL-,001",Unknown,—,EUR,38,A3DWJ1,
YIR.F,"YIHAI INTER.HLD.DL-,00001",Unknown,—,EUR,50,A2ANNY,
YIT.F,YIT OYJ,Others,Finland,EUR,19,906227,
YL8.DE,"SAMSARA INC. A   DL-,0001",Unknown,—,EUR,34,A3C9GD,
YO0.F,HIVE DIGITAL TECH,Unknown,—,EUR,49,A3EH8Z,
YTSN.F,KUROS BIOSCI.AG NAM.SF 1,Biotech & Nanotech,Switzerland,EUR,22,A2ALS5,
YWA.SG,YORK WATER CO.,Unknown,—,EUR,27,603050,
YZ8.F,PERMIAN RESOUR. CL.A O.N.,Unknown,—,EUR,30,A3DTTK,
YZA0.F,"ARYZTA AG NAM.     SF-,80",Unknown,—,EUR,23,A41BKN,
Z0Y.F,JACOBS SOLUTIONS INC. DL1,Unknown,—,EUR,46,A3DTNN,
Z1L0.F,"LEROY SEAFOOD GRP NK 0,10",Food,Norway,EUR,42,570796,
Z29.DE,029 GROUP SE INH O.N.,Unknown,—,EUR,50,A2LQ2D,
Z2G.F,NETSKOPE.INC.CL.A O.N.,Unknown,—,EUR,40,A41FLH,
Z2J.F,WORTHINGTON STEEL,Unknown,—,EUR,32,A3EYZG,
Z4B.F,SWARMER INC.      O.N.,Unknown,—,EUR,32,A425M9,
Z4Z.SG,"WISE GROUP PLC    DL -,01",Unknown,—,EUR,49,A429D3,
Z85.F,AUSTEVOLL SEAFOOD ASA,Unknown,—,EUR,39,A0J2P8,
Z8J.F,"ICAPE HOLDING     EO -,40",Unknown,—,EUR,50,A3DQA9,
Z9D.F,"NOVOTEK AB B       SK-,25",Unknown,—,EUR,50,924242,
ZA71.F,"LARIMAR THERAP.I. DL-,001",Unknown,—,EUR,50,A2P5PP,
ZA8.F,"ZYMEWORKS DEL. DL-,00001",Unknown,—,EUR,30,A3DSSN,
ZAL.DE,ZALANDO SE,Internet & Software,Germany,EUR,40,ZAL111,
ZAS.F,"ASSURANT INC.      DL-,01",Insurance,USA,EUR,9,A0BLRP,
ZB1.F,ZIONS BANCORPORATION N.A.,Banking & Finance,USA,EUR,43,856942,
ZCG.F,BJ'S RESTAURANTS INC.,Hospitality and Tourism,USA,EUR,22,A0B7Y0,
ZEG.F,ASTRAZENECA,Pharma & Cosmetics,Great Britain,EUR,32,886455,
ZEH2.F,"ZEHNDER GRP NAM.  SF-,05",Various services,Switzerland,EUR,22,A14RXU,
ZFIN.DE,ZURICH INSURANCE GROUP AG,Insurance,Switzerland,EUR,13,579919,
ZGV3.F,"GEVO INC.          DL-,01",Chemistry,USA,EUR,41,A2DH1V,
ZGY.F,FIDELITY NATIONAL INFORMATION,Banking & Finance,USA,EUR,29,A0H1FP,
ZH2.F,ACCELLERON INDS NAM.SF-01,Unknown,—,EUR,24,A3DRSU,
ZI7.F,AMENTUM HLDGS INC. DL1,Unknown,—,EUR,30,A40PX2,
ZIL2.DE,ELRINGKLINGER AG NA O.N.,Investments & Holdings,Germany,EUR,50,785602,
ZIM.F,ZIMMER BIOMET HOLDINGS INC.,Healthcare & Medicine,USA,EUR,20,753718,
ZOE.MU,ZOETIS,Pharma & Cosmetics,USA,EUR,20,A1KBYX,
ZRE.F,DOCMORRIS AG        SF 30,Various commercial firms,Switzerland,EUR,18,A0Q6J0,
ZS2.SG,TIMKENSTEEL CORP.,Unknown,—,EUR,28,A116LK,
ZS3.F,FINECO,Banking & Finance,Italy,EUR,50,A116MH,
ZSL.F,"SLR INVESTMENT     DL-,01",Unknown,—,EUR,27,A0RGYK,
ZSV.SG,SSR MINING INC.,Resources,Canada,EUR,30,A2DVLE,
ZT1A.DE,"ZEBRA TECH. A      DL-,01",Consumer goods Diverse,USA,EUR,13,882578,
ZT8.DE,"TERAWULF INC.      DL-,10",Unknown,—,EUR,30,A3C9C7,
ZV5.F,"LITHIUM ARGENTINA DL-,01",Unknown,—,EUR,42,A4111M,
ZVA.F,"CELLECTIS SP.ADR 1 EO-,05",Unknown,—,EUR,37,A14QZE,
ZX6.MU,"DSM-FIRMENICH AG  EO -,01",Unknown,—,EUR,47,A3D2TK,
ZZA.F,"CINEMARK HLDGS INC.DL-,01",Others,USA,EUR,35,A0MK44,
05Y.XETRA,Vivoryon Therapeutics N.V.,Unknown,,,25,,2022-05-03
1FC.XETRA,Facc AG,Unknown,,,25,,2025-09-16
2INV.XETRA,2invest AG,Unknown,,,25,,2026-01-06
4XT.XETRA,XPhyto Therapeutics Corp,Unknown,,,25,,2022-11-15
5CV.XETRA,CureVac NV,Unknown,,,25,,2026-01-05
5GH.XETRA,Guardant Health Inc.,Unknown,,,25,,2022-08-10
8DEA.XETRA,8DEA,Unknown,,,25,,2022-05-30
8NI.XETRA,Nikola Corporation,Unknown,,,25,,2024-06-24
93M.XETRA,MPH Health Care AG,Unknown,,,25,,2021-01-27
99SC.XETRA,NeXR Technologies SE,Unknown,,,25,,2021-01-27
9VC.XETRA,ATAI Life Sciences NV,Unknown,,,25,,2025-12-30
ADD.XETRA,Adler Modemärkte AG,Unknown,,,25,,2021-03-23
AM3D.XETRA,SLM Solutions Group AG,Unknown,,,25,,2023-08-18
APPH.XETRA,Apontis Pharma AG,Unknown,,,25,,2025-11-14
AR4.XETRA,AURELIUS Equity Opportunities SE & Co. KGaA,Unknown,,,25,,2023-07-03
B4B.XETRA,Metro AG,Unknown,,,25,,2025-04-17
B4B3.XETRA,Metro AG vz. (Pref Shares),Unknown,,,25,,2025-04-17
B5A.XETRA,Bauer AG,Unknown,,,25,,2023-06-22
BNT1.XETRA,EYEMAXX Real Estate AG,Unknown,,,25,,2021-12-17
BTBB.XETRA,Sleepz AG,Unknown,,,25,,2019-08-22
C0M.XETRA,Compleo Charging Solutions AG,Unknown,,,25,,2023-04-05
CC1.XETRA,Consus Real Estate AG,Unknown,,,25,,2022-09-26
CEC1.XETRA,Ceconomy AG,Unknown,,,25,,2022-06-01
CMTX.XETRA,Lyxor Core Euro Government Bond,Unknown,,,25,,2022-11-23
CNW.XETRA,co.don AG,Unknown,,,25,,2022-09-30
COP.XETRA,CompuGroup Medical SE & Co. KGaA,Unknown,,,25,,2025-06-24
CRZK.XETRA,CR Capital AG,Unknown,,,25,,2025-09-17
DBD.XETRA,Diebold Nixdorf Inc,Unknown,,,25,,2022-06-01
DFV.XETRA,DFV Deutsche Familienversicherung AG,Unknown,,,25,,2024-12-02
DIC.XETRA,DIC Asset AG,Unknown,,,25,,2026-04-02
DIS.XETRA,Diskus Werke AG,Unknown,,,25,,2023-03-31
DRI.XETRA,1&1 Drillisch AG,Unknown,,,25,,2021-08-04
EBE.XETRA,aifinyo AG,Unknown,,,25,,2024-03-13
EFF.XETRA,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,Unknown,,,25,,2026-01-09
ELO1.XETRA,ELO1,Unknown,,,25,,2022-05-03
ETE.XETRA,Ekotechnika AG,Unknown,,,25,,2023-11-02
FRU.XETRA,Multitude SE,Unknown,,,25,,2024-08-29
FSNT.XETRA,Fashionette AG,Unknown,,,25,,2023-11-14
GAI.XETRA,SGT German Private Equity GmbH & Co. KGaA,Unknown,,,25,,2024-08-14
GAZ.XETRA,Public Joint Stock Company Gazprom,Unknown,,,25,,2022-04-12
H5E.XETRA,HELMA Eigenheimbau Aktiengesellschaft,Unknown,,,25,,2024-06-19
H9Y.XETRA,HanseYachts AG,Unknown,,,25,,2024-05-20
HAEK.XETRA,Haemato AG,Unknown,,,25,,2024-02-29
HEMP.XETRA,DEUTSCHE CANNABIS AG O.N.,Unknown,,,25,,2019-12-19
HPBK.XETRA,Heliad Equity Partners GmbH & Co. KGaA,Unknown,,,25,,2023-10-16
IC8.XETRA,InCity Immobilien AG,Unknown,,,25,,2026-01-29
ICP.XETRA,Panamax AG,Unknown,,,25,,2020-06-02
INR_old.XETRA,INR,Unknown,,,25,,2023-07-07
INW1.XETRA,GBS Software AG,Unknown,,,25,,2022-06-01
IS8.XETRA,ifa systems AG,Unknown,,,25,,2023-10-12
ISH2.XETRA,INTERSHOP Communications Aktiengesellschaft,Unknown,,,25,,2020-02-12
IVX.XETRA,InVision Aktiengesellschaft,Unknown,,,25,,2024-02-23
KTEK.XETRA,Katek Se,Unknown,,,25,,2024-05-20
L1OA.XETRA,Lloyd Fonds AG,Unknown,,,25,,2023-01-06
LDF.XETRA,Linus Digital Finance AG,Unknown,,,25,,2024-12-10
LEN.XETRA,Lenzing Aktiengesellschaft,Unknown,,,25,,2025-09-16
LOUD.XETRA,DEAG Deutsche Entertainment Aktiengesellschaft,Unknown,,,25,,2021-04-09
LUS.XETRA,Lang & Schwarz Aktiengesellschaft,Unknown,,,25,,2022-04-13
M0YN.XETRA,Mynaric AG,Unknown,,,25,,2025-05-30
M3BK.XETRA,Pyramid AG,Unknown,,,25,,2025-11-18
MA1.XETRA,MAX 21 AG,Unknown,,,25,,2021-02-01
MDG1.XETRA,Medigene AG,Unknown,,,25,,2025-05-15
MOR.XETRA,Morphosys AG O.N.,Unknown,,,25,,2024-08-20
MWB.XETRA,mwb fairtrade Wertpapierhandelsbank AG,Unknown,,,25,,2024-03-20
N4G.XETRA,The Naga Group AG,Unknown,,,25,,2025-12-19
NGLB.XETRA,Anglo American plc,Unknown,,,25,,2025-07-31
NIIN.XETRA,niiio finance group AG,Unknown,,,25,,2024-07-03
NWO.XETRA,New Work SE,Unknown,,,25,,2024-08-27
O2C.XETRA,Petro Welt Technologies AG,Unknown,,,25,,2023-08-08
OYC.XETRA,Delta Air Lines Inc.,Unknown,,,25,,2020-10-21
PBY.XETRA,Publity AG,Unknown,,,25,,2024-08-01
PLKB.XETRA,PLKB,Unknown,,,25,,2023-10-05
PSH.XETRA,Sernova Corp,Unknown,,,25,,2025-02-14
RDAM.XETRA,RDAM,Unknown,,,25,,2024-05-10
S6P.XETRA,Spielvereinigung Unterhaching Fussb,Unknown,,,25,,2025-04-01
SFD1.XETRA,Softline AG,Unknown,,,25,,2024-01-23
SHA.XETRA,Schaeffler AG Pref,Unknown,,,25,,2024-09-24
SHWK.XETRA,SHS VIVEON AG,Unknown,,,25,,2024-07-03
SUSE.XETRA,SUSE S.A.,Unknown,,,25,,2023-11-13
SYAB.XETRA,Synlab AG,Unknown,,,25,,2024-07-19
TC1.XETRA,Tele Columbus AG,Unknown,,,25,,2021-12-17
TRU.XETRA,Traumhaus AG,Unknown,,,25,,2024-02-14
USX1.XETRA,United States Steel Corporation,Unknown,,,25,,2020-02-21
V3S.XETRA,Vectron Systems AG,Unknown,,,25,,2024-09-30
VAR1.XETRA,Varta AG,Unknown,,,25,,2025-03-11
VBX_old.XETRA,Voltabox AG,Unknown,,,25,,2022-01-18
VFP.XETRA,V.F. Corporation,Unknown,,,25,,2025-08-19
VG8.XETRA,Varengold Bank AG,Unknown,,,25,,2025-08-20
VSC.XETRA,4SC AG,Unknown,,,25,,2023-02-10
W8A.XETRA,Walgreens Boots Alliance Inc,Unknown,,,25,,2025-08-28
WIG1_old.XETRA,Sporttotal AG,Unknown,,,25,,2019-08-29
WSO1.XETRA,wallstreet:online AG,Unknown,,,25,,2022-11-02
YOU.XETRA,ABOUT YOU Holding AG,Unknown,,,25,,2025-11-06
ZSOL.XETRA,Solutiance AG,Unknown,,,25,,2022-08-24
03G.F,GASLOG PARTNERS UTS,Unknown,,,25,,2023-02-07
07S.F,SECUREWORKS C. A DL-01,Unknown,,,25,,2025-02-04
0C8.F,Catalent Inc,Unknown,,,25,,2024-12-18
0EV.F,Elevate Credit Inc,Unknown,,,25,,2023-02-28
0HR.F,EVERFUEL A/S DK -10,Unknown,,,25,,2025-01-02
0IK_old.F,NGM Biopharmaceuticals Inc,Unknown,,,25,,2024-04-05
0JV.F,IBIO INC. DL -001,Unknown,,,25,,2024-01-29
0K3.F,TFF PHARMAC.INC. DL-001,Unknown,,,25,,2024-02-16
0M4.F,Mersana Therapeutics Inc,Unknown,,,25,,2025-09-25
0MB.F,Marrone Bio Innovations Inc,Unknown,,,25,,2022-07-12
0MV.F,ALPHA MOS INH.EO 020,Unknown,,,25,,2025-01-03
0QL.F,VIRGIN GALACTIC HLDGS,Unknown,,,25,,2024-08-15
0RK.F,EXSCIENTIA SP.ADRS,Unknown,,,25,,2024-11-20
0VV.F,ViacomCBS Inc,Unknown,,,25,,2025-08-06
0VVB.F,ViacomCBS Inc,Unknown,,,25,,2025-08-08
0WQ0.F,G MINING VENTURES CORP,Unknown,,,25,,2024-07-18
0XJ.F,MUSCLE MAKER DL-0001,Unknown,,,25,,2024-12-18
0XZ.F,Silvergate Capital Corporation,Unknown,,,25,,2023-05-10
0ZB.F,CONVERGE TECHNOLOGY SOL.,Unknown,,,25,,2025-04-23
13T1.F,TCS Group Holding PLC,Unknown,,,25,,2022-03-02
165_old.F,9F Inc,Unknown,,,25,,2023-01-17
17LA.F,Lenta PLC,Unknown,,,25,,2022-02-28
18G.F,ITACONIX PLC,Unknown,,,25,,2023-10-19
18Y.F,SRG Mining Inc,Unknown,,,25,,2024-07-04
1BO.F,BALYO S.A. EO -08,Unknown,,,25,,2026-04-24
1BU0.F,AVANT BRANDS INC.,Unknown,,,25,,2024-10-30
1CCA.F,LIDA RESOURCES INC,Unknown,,,25,,2024-04-24
1DB.F,DoValue,Unknown,,,25,,2024-11-21
1F8.F,Fincantieri S.p.A,Unknown,,,25,,2024-08-15
